Date,Year,Month,Day,Location,Platform,Photographer,Encounter #,File #,# fins,Fin#,Q (0:lowest to 2:best),ID,Catalogue,Cert. (yes or no),Angle (0 to 360°),Fin exposure (0 to 2) ,Back exposure (0 to 2),Distinctiveness dorsal fin,Distinctiveness scars,Re-identifyable,Juvenile/ calf,Juvenile/ calf on the side,Notes
xx.xx.22,2022,NA,NA,Andenes,Whale2Sea,Luís Dias,NA,rissos dolphins luisdias_naturephoto-100,1,1,1,GG069,YES,YES,15,2,1,1,1,YES,NO,NO,NA
xx.xx.22,2022,NA,NA,Andenes,Whale2Sea,Luís Dias,NA,rissos dolphins luisdias_naturephoto-41,1,1,1,GG069,YES,YES,15,2,1,1,2,YES,NO,NO,NA
xx.xx.22,2022,NA,NA,Andenes,Whale2Sea,Luís Dias,NA,rissos dolphins luisdias_naturephoto-116,1,1,1,GG_j009,NO,YES,15,2,2,0,1,NO,YES,NO,NA
xx.xx.22,2022,NA,NA,Andenes,Whale2Sea,Luís Dias,NA,rissos dolphins luisdias_naturephoto-55,2,2,1,GG_j009,NO,YES,15,2,1,0,1,NO,YES,NO,NA
xx.xx.22,2022,NA,NA,Andenes,Whale2Sea,Luís Dias,NA,rissos dolphins luisdias_naturephoto-187,1,1,1,GG_j009,NO,YES,300,2,2,0,0,NO,YES,NO,NA
xx.xx.22,2022,NA,NA,Andenes,Whale2Sea,Luís Dias,NA,rissos dolphins luisdias_naturephoto-152,1,1,2,GG_j011,NO,YES,180,2,1,0,2,YES,YES,NO,NA
xx.xx.22,2022,NA,NA,Andenes,Whale2Sea,Luís Dias,NA,rissos dolphins luisdias_naturephoto-147,1,1,2,GG_j011,NO,YES,180,2,2,0,1,YES,YES,NO,NA
04.07.22,2022,7,4,Andenes,Whale2Sea,Eve Jourdain,1,6B5A3368,1,1,1,GG101,YES,YES,0,2,2,1,1,NO,NO,NO,NA
04.07.22,2022,7,4,Andenes,Whale2Sea,Eve Jourdain,1,6B5A3373,1,1,1,GG101,YES,YES,0,2,1,1,2,YES,NO,NO,NA
04.07.22,2022,7,4,Andenes,Whale2Sea,Eve Jourdain,1,6B5A3438,1,1,1,GG_j008,NO,YES,0,2,1,0,1,NO,YES,NO,NA
04.07.22,2022,7,4,Andenes,Whale2Sea,Eve Jourdain,1,6B5A3442,1,1,1,GG_j008,NO,YES,330,2,1,0,1,NO,YES,NO,NA
04.07.22,2022,7,4,Andenes,Whale2Sea,Eve Jourdain,1,6B5A3459,1,1,1,GG052,YES,YES,330,2,1,0,2,YES,NO,NO,NA
04.07.22,2022,7,4,Andenes,Whale2Sea,Eve Jourdain,1,6B5A3460,1,1,1,GG052,YES,YES,0,2,1,0,2,YES,NO,NO,NA
04.07.22,2022,7,4,Andenes,Whale2Sea,Eve Jourdain,1,6B5A3436,1,1,1,GG045,YES,YES,135,2,1,0,2,YES,NO,NO,NA
04.07.22,2022,7,4,Andenes,Whale2Sea,Eve Jourdain,1,6B5A3437,1,1,1,GG045,YES,YES,135,2,1,0,2,NO,NO,NO,NA
04.07.22,2022,7,4,Andenes,Whale2Sea,Eve Jourdain,1,6B5A3349,1,1,1,GG_t010,NO,YES,135,2,0,0,1,NO,NO,NO,NA
04.07.22,2022,7,4,Andenes,Whale2Sea,Eve Jourdain,1,6B5A3415,1,1,1,GG069,YES,YES,0,2,0,1,0,NO,NO,NO,NA
04.07.22,2022,7,4,Andenes,Whale2Sea,Eve Jourdain,1,6B5A3412,1,1,1,GG069,YES,YES,330,2,2,1,0,NO,NO,NO,NA
04.07.22,2022,7,4,Andenes,Whale2Sea,Eve Jourdain,1,6B5A3398,1,1,1,GG046,YES,NO,330,2,0,1,0,NO,NO,YES,Not sure if it is the same dolphin as GG046 from the sighting on 19/07/2022
04.07.22,2022,7,4,Andenes,Whale2Sea,Zoë Morange,2,DSC8049,1,1,1,GG069,YES,YES,0,2,1,1,2,YES,NO,NO,NA
04.07.22,2022,7,4,Andenes,Whale2Sea,Zoë Morange,2,DSC8023,1,1,2,GG_j009,NO,YES,30,2,1,0,1,YES,NO,NO,NA
04.07.22,2022,7,4,Andenes,Whale2Sea,Zoë Morange,2,DSC8067,1,1,2,GG_j011,NO,YES,150,2,2,0,2,YES,YES,NO,NA
04.07.22,2022,7,4,Andenes,Whale2Sea,Zoë Morange,2,DSC8084,1,1,2,GG_j011,NO,YES,180,2,1,0,1,YES,YES,NO,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A2276,1,1,1,GG021,YES,YES,135,2,1,2,2,NO,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A2314,1,1,1,GG021,YES,YES,15,2,1,2,1,YES,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A2274,1,1,1,GG021,YES,YES,135,2,2,2,2,NO,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A1964,6,4,1,GG021,YES,YES,45,2,2,1,1,NO,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A1602,8,4,2,GG019,YES,YES,150,2,1,2,2,YES,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A1686,4,4,1,GG019,YES,YES,345,2,1,2,2,YES,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A1601,8,4,2,GG019,YES,YES,135,2,1,2,2,YES,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A1547,3,3,1,GG012,YES,YES,180,2,1,0,2,YES,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A1519,2,2,1,GG012,YES,YES,165,2,2,0,1,NO,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A2270,4,4,1,GG016,YES,YES,165,2,0,1,2,YES,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A2268,3,3,2,GG016,YES,YES,150,2,2,0,2,YES,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A2219,2,2,1,GG016,YES,YES,30,2,2,0,2,YES,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A1549,4,1,1,GG046,YES,YES,180,2,1,1,1,YES,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A1704,7,6,1,GG046,YES,YES,345,2,0,1,0,NO,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A1519,2,1,1,GG046,YES,YES,180,2,1,1,1,YES,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A1790,4,3,1,GG046,YES,YES,0,2,1,1,0,YES,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A1619,1,1,2,GG025,YES,YES,135,2,1,2,2,YES,NO,NO,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A1427,1,1,2,GG025,YES,YES,0,2,0,2,2,YES,NO,NO,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A1620,1,1,2,GG025,YES,YES,135,2,1,2,2,YES,NO,NO,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A1737,6,6,1,GG070,YES,YES,0,2,1,0,2,YES,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A1653,3,3,1,GG070,YES,YES,30,1,2,0,2,YES,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A1466 ,1,1,1,GG047,YES,YES,180,2,1,1,1,YES,NO,NO,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A2108,1,1,1,GG047,YES,YES,0,2,1,2,2,YES,NO,NO,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A1396,1,1,1,GG047,YES,YES,135,2,2,2,0,NO,NO,NO,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A1718,1,1,1,GG047,YES,YES,15,1,2,0,2,YES,NO,NO,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A1475,1,1,1,GG048,YES,YES,180,2,1,2,2,YES,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A1706,7,7,1,GG048,YES,YES,15,2,2,2,1,YES,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A2230,1,1,1,GG043,YES,YES,210,2,1,2,1,YES,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A2313,1,1,1,GG043,YES,YES,345,1,0,2,1,YES,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A1878,4,4,1,GG043,YES,YES,120,2,2,1,1,NO,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A2326,1,1,2,GG043,YES,YES,0,2,1,2,2,YES,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A1848,2,2,1,GG017,YES,YES,180,2,1,1,2,YES,NO,NO,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A2332,1,1,1,GG017,YES,YES,0,2,1,1,1,YES,NO,NO,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A1366,1,1,1,GG049,YES,YES,195,2,1,0,2,YES,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A1875,2,2,1,GG049,YES,YES,135,2,2,0,2,YES,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A2247,3,1,1,GG050,YES,YES,180,2,0,1,1,YES,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A1838,2,2,1,GG050,YES,YES,195,2,2,1,1,NO,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A1550,2,2,1,GG_j009,NO,YES,180,2,1,0,1,NO,YES,NO,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A2145,2,1,1,GG_j009,NO,YES,0,2,1,0,1,NO,YES,NO,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A2232,3,1,1,GG_j009,NO,YES,180,2,2,0,1,NO,YES,NO,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A2144,2,2,1,GG_j009,NO,YES,0,2,1,0,1,NO,YES,NO,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A1581,1,1,1,GG051,YES,YES,150,2,1,1,1,YES,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A1501,2,2,1,GG051,YES,YES,165,2,1,1,2,NO,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A2130,5,2,1,GG050,YES,YES,0,2,1,1,1,NO,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A1661,5,3,1,GG050,YES,YES,30,2,2,0,2,YES,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A2277,2,1,1,GG_j002,NO,YES,120,2,0,2,0,YES,YES,NO,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A2187,4,3,1,GG_j002,NO,YES,60,2,0,2,0,YES,YES,NO,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A2158,2,2,1,GG049,YES,YES,0,2,1,0,2,YES,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A1626,5,5,1,GG049,YES,YES,30,2,2,0,2,YES,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A2291,2,2,1,GG_t011,NO,YES,0,1,0,0,1,NO,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A2172,1,1,1,GG_t011,NO,YES,45,2,2,0,1,NO,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A1910,1,1,1,GG073,YES,YES,15,2,0,0,2,NO,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A2222,4,2,1,GG073,YES,YES,30,2,2,0,2,YES,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A2382,1,1,1,GG_t012,NO,YES,180,2,0,0,1,NO,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A2272,6,2,1,GG_t012,NO,YES,150,2,1,0,1,NO,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A2430,1,1,1,GG_t013,NO,YES,165,2,0,0,1,NO,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A2102,3,3,1,GG012,YES,YES,30,2,0,0,2,YES,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A2101,2,2,1,GG012,YES,YES,30,2,1,0,2,YES,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A2421,2,1,1,GG_t014,NO,YES,120,2,0,0,0,NO,NO,YES,NA
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A1984,2,1,1,GG_j010,NO,YES,45,2,1,0,1,YES,YES,NO,Young individual sticking to the side of GG012
19.07.22,2022,7,19,Andenes,Norwegian Orca Survey,Eve Jourdain,1,6B5A2119,4,3,1,GG_j010,NO,YES,0,2,1,0,1,YES,YES,NO,NA
19.07.22,2022,7,19,Andenes,Whale2Sea,Seán O'Callaghan,2,IMG_5848,2,2,1,GG019,YES,YES,150,2,0,2,2,YES,NO,YES,NA
19.07.22,2022,7,19,Andenes,Whale2Sea,Seán O'Callaghan,2,IMG_5778,2,1,0,GG073,YES,NO,150,2,0,0,0,NO,NO,YES,Is this the left side of GG073 (comparison to this date only on drone footage)
19.07.22,2022,7,19,Andenes,Whale2Sea,Seán O'Callaghan,2,IMG_5789,1,1,2,GG019,YES,YES,45,2,2,2,2,YES,NO,YES,NA
19.07.22,2022,7,19,Andenes,Whale2Sea,Seán O'Callaghan,2,IMG_5791,1,1,2,GG019,YES,YES,0,2,1,2,2,YES,NO,YES,NA
19.07.22,2022,7,19,Andenes,Whale2Sea,Seán O'Callaghan,2,IMG_5811,2,2,1,GG073,YES,YES,30,2,0,0,1,NO,NO,YES,NA
02.08.22,2022,8,2,Andenes,Whale Safari,NA,1,20220802_2_Sewa_crop1,1,1,1,GG012,YES,YES,15,2,2,0,2,YES,NO,NO,NA
02.08.22,2022,8,2,Andenes,Whale Safari,NA,1,20220802_1_Sewa_crop1,2,2,1,GG021,YES,YES,0,2,1,0,1,NO,NO,YES,NA
02.08.22,2022,8,2,Andenes,Whale Safari,NA,1,20220802_1_Sewa_crop1 Kopie,2,1,1,GG_j002,NO,YES,0,2,0,2,0,YES,YES,NO,NA
02.08.22,2022,8,2,Andenes,Whale Safari,NA,1,20220802_4_Sewa_cut1,1,1,1,GG025,YES,YES,15,1,0,2,2,YES,NO,NO,NA
xx.xx.23,2023,NA,NA,Andenes,Whale2Sea,Luís Dias,NA,rissos dolphins luisdias_naturephoto-26,1,1,2,GG087,YES,YES,180,2,1,0,2,YES,NO,NO,NA
xx.xx.23,2023,NA,NA,Andenes,Whale2Sea,Luís Dias,NA,rissos dolphins luisdias_naturephoto-32,1,1,2,GG087,YES,YES,165,2,2,0,1,YES,NO,NO,NA
xx.xx.23,2023,NA,NA,Andenes,Whale2Sea,Luís Dias,NA,rissos dolphins luisdias_naturephoto-50,2,2,1,GG_j021,NO,YES,225,2,2,0,1,NO,YES,NO,NA
xx.xx.23,2023,NA,NA,Andenes,Whale2Sea,Luís Dias,NA,rissos dolphins luisdias_naturephoto-57,1,1,2,GG_j024,NO,YES,120,2,1,0,1,YES,YES,NO,NA
xx.xx.23,2023,NA,NA,Andenes,Whale2Sea,Luís Dias,NA,rissos dolphins luisdias_naturephoto-14,1,1,2,GG_j024,NO,YES,165,2,2,0,1,YES,YES,NO,NA
xx.xx.23,2023,NA,NA,Andenes,Whale2Sea,Luís Dias,NA,rissos dolphins luisdias_naturephoto-84,2,1,1,GG_t060,NO,YES,165,2,0,0,1,NO,NO,YES,NA
xx.xx.23,2023,NA,NA,Andenes,Whale2Sea,Luís Dias,NA,rissos dolphins luisdias_naturephoto-1,1,1,1,GG019,YES,YES,0,1,0,0,2,NO,NO,NO,NA
xx.xx.23,2023,NA,NA,Andenes,Whale2Sea,Luís Dias,NA,rissos dolphins luisdias_naturephoto-64,1,1,1,GG060,YES,YES,0,2,0,0,2,NO,NO,NO,NA
xx.xx.23,2023,NA,NA,Andenes,Whale2Sea,Luís Dias,NA,rissos dolphins luisdias_naturephoto-7,1,1,2,GG087,YES,YES,345,2,1,0,2,YES,NO,NO,NA
06.07.23,2023,7,6,Andenes,Whale2Sea,Rasmus Rudnäs,1,_29A7026,3,2,1,GG016,YES,YES,135,2,0,1,1,NO,NO,NO,NA
06.07.23,2023,7,6,Andenes,Whale2Sea,Rasmus Rudnäs,1,_29A7041,1,1,1,GG010,YES,YES,180,2,1,0,1,NO,NO,YES,NA
06.07.23,2023,7,6,Andenes,Whale2Sea,Rasmus Rudnäs,1,_29A7073,2,1,1,GG079,YES,YES,120,2,2,2,2,YES,NO,NO,NA
06.07.23,2023,7,6,Andenes,Whale2Sea,Rasmus Rudnäs,1,_29A7076,1,1,1,GG080,YES,YES,180,1,0,2,1,YES,NO,NO,NA
06.07.23,2023,7,6,Andenes,Whale2Sea,Rasmus Rudnäs,1,_29A7024,1,1,1,GG010,YES,YES,120,2,1,0,1,NO,NO,YES,NA
06.07.23,2023,7,6,Andenes,Whale2Sea,Rasmus Rudnäs,1,_29A7046,1,1,1,GG_t046,NO,YES,150,2,1,1,1,NO,NO,NO,NA
06.07.23,2023,7,6,Andenes,Whale2Sea,Rasmus Rudnäs,1,_29A7034,1,1,1,GG_t045,NO,YES,0,2,0,0,1,NO,NO,NO,NA
06.07.23,2023,7,6,Andenes,Whale2Sea,Christoph Reuß-Arzt,2,IMG_3886,1,1,1,GG010,YES,YES,180,2,1,0,1,YES,NO,NO,NA
06.07.23,2023,7,6,Andenes,Whale Safari,NA,3,DS2_1005,1,1,1,GG073,YES,YES,30,2,1,0,1,NO,NO,NO,NA
15.07.23,2023,7,15,Andenes,Whale2Sea,Kelly Mulder,1,IMG_0619,1,1,1,GG018,YES,YES,180,1,0,2,0,NO,NO,NO,NA
15.07.23,2023,7,15,Andenes,Whale2Sea,Kelly Mulder,1,IMG_0585,1,1,1,GG_j021,NO,YES,180,1,0,0,0,NO,YES,NO,NA
15.07.23,2023,7,15,Andenes,Whale2Sea,Kelly Mulder,1,IMG_0604,1,1,1,GG_j012,NO,YES,180,2,1,0,2,YES,YES,NO,NA
15.07.23,2023,7,15,Andenes,Whale2Sea,Kelly Mulder,1,IMG_0597,2,1,1,GG_j012,NO,YES,180,2,2,0,2,YES,YES,NO,NA
15.07.23,2023,7,15,Andenes,Whale2Sea,Kelly Mulder,1,IMG_0607,1,1,1,GG089,YES,YES,180,2,0,0,2,NO,NO,YES,NA
15.07.23,2023,7,15,Andenes,Whale2Sea,Kelly Mulder,1,IMG_0597,2,2,1,GG089,YES,YES,180,2,1,1,1,YES,NO,YES,NA
15.07.23,2023,7,15,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_6386,1,1,0,GG082,YES,YES,0,0,0,1,0,NO,NO,NO,NA
15.07.23,2023,7,15,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_6318,2,1,1,GG084,YES,YES,30,2,1,2,0,YES,NO,NO,NA
15.07.23,2023,7,15,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_6317,1,1,1,GG085,YES,YES,45,2,1,1,1,YES,NO,NO,NA
15.07.23,2023,7,15,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_6332,1,1,2,GG087,YES,YES,345,2,0,1,2,YES,NO,NO,Sides matched with drone shots
15.07.23,2023,7,15,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_6388,2,1,2,GG088,YES,YES,0,2,1,0,2,YES,NO,YES,"right side of GGx038? Probably not, looking at drone shots"
15.07.23,2023,7,15,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_6279,1,1,1,GG018,YES,NO,180,1,2,2,0,NO,NO,NO,NA
15.07.23,2023,7,15,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_6294,2,1,2,GG082,YES,YES,150,2,1,1,2,YES,NO,NO,NA
15.07.23,2023,7,15,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_6371,1,1,1,GG082,YES,YES,150,1,2,1,1,NO,NO,NO,NA
15.07.23,2023,7,15,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_6294,2,2,2,GG083,YES,YES,150,2,1,2,2,YES,NO,NO,NA
15.07.23,2023,7,15,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_6329,1,1,2,GG083,YES,YES,180,2,1,1,2,YES,NO,NO,NA
15.07.23,2023,7,15,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_6307,1,1,1,GG084,YES,YES,180,2,0,2,1,NO,NO,NO,NA
15.07.23,2023,7,15,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_6325,1,1,2,GG085,YES,YES,180,2,0,2,2,YES,NO,NO,NA
15.07.23,2023,7,15,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_6301,2,1,1,GG085,YES,YES,135,2,2,1,2,YES,NO,NO,NA
15.07.23,2023,7,15,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_6309,2,2,2,GG086,YES,YES,120,2,1,0,2,YES,NO,NO,NA
15.07.23,2023,7,15,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_6338,1,1,1,GG013,YES,YES,150,2,1,1,1,NO,NO,NO,NA
18.07.23,2023,7,18,Andenes,Whale2Sea,Zoë Morange,1,_DSC7531,2,2,0,GG018,YES,NO,15,1,0,0,1,NO,NO,NO,NA
18.07.23,2023,7,18,Andenes,Whale2Sea,Zoë Morange,1,_DSC7564,1,1,1,GG089,YES,YES,345,2,0,2,1,YES,NO,YES,NA
18.07.23,2023,7,18,Andenes,Whale2Sea,Zoë Morange,1,_DSC7742,1,1,1,GG_j023,NO,YES,345,1,0,0,1,NO,YES,NO,Right side of GGx038?
18.07.23,2023,7,18,Andenes,Whale2Sea,Zoë Morange,1,_DSC7723,1,1,2,GG018,YES,YES,165,2,0,2,0,YES,NO,NO,NA
18.07.23,2023,7,18,Andenes,Whale2Sea,Zoë Morange,1,_DSC7731,1,1,2,GG018,YES,YES,165,2,1,2,1,YES,NO,NO,NA
18.07.23,2023,7,18,Andenes,Whale2Sea,Zoë Morange,1,_DSC7705,1,1,1,GG_j012,NO,YES,165,2,1,0,2,YES,YES,NO,Juvenile of GG089
18.07.23,2023,7,18,Andenes,Whale2Sea,Zoë Morange,1,_DSC7641,2,1,1,GG_j012,NO,YES,165,2,2,0,2,YES,YES,NO,Juvenile of GG089
18.07.23,2023,7,18,Andenes,Whale2Sea,Zoë Morange,1,_DSC7641,2,2,1,GG089,YES,YES,180,2,1,1,2,YES,NO,YES,NA
18.07.23,2023,7,18,Andenes,Whale2Sea,Zoë Morange,1,_DSC7595,1,1,1,GG_t047,NO,YES,150,2,0,0,1,NO,NO,NO,NA
18.07.23,2023,7,18,Andenes,Whale2Sea,Zoë Morange,1,_DSC7682,1,1,1,GG_j021,NO,YES,150,2,1,0,1,NO,YES,NO,NA
18.07.23,2023,7,18,Andenes,Whale2Sea,Zoë Morange,1,_DSC7680,1,1,1,GG_j021,NO,YES,150,2,1,0,1,YES,YES,NO,NA
18.07.23,2023,7,18,Andenes,Whale2Sea,Zoë Morange,1,_DSC7716,1,1,1,GG_j022,NO,YES,150,2,1,0,1,NO,YES,NO,Left side of GGx039?
18.07.23,2023,7,18,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_6564,1,1,1,GG082,YES,YES,150,2,1,2,2,YES,NO,NO,NA
18.07.23,2023,7,18,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_6563,1,1,1,GG082,YES,YES,150,2,1,2,2,YES,NO,NO,NA
18.07.23,2023,7,18,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_6504,1,1,2,GG083,YES,YES,180,2,1,1,2,YES,NO,NO,NA
18.07.23,2023,7,18,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_6417,1,1,1,GG085,YES,YES,135,2,1,1,2,YES,NO,NO,NA
18.07.23,2023,7,18,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_6410,1,1,1,GG085,YES,YES,225,2,2,1,2,YES,NO,NO,NA
18.07.23,2023,7,18,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_6553,1,1,2,GG_j021,NO,YES,180,2,1,0,1,YES,YES,NO,NA
18.07.23,2023,7,18,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_6552,1,1,2,GG_j021,NO,YES,180,2,2,0,1,YES,YES,NO,NA
18.07.23,2023,7,18,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_6545,2,1,1,GG_j024,NO,YES,180,2,0,0,1,YES,YES,NO,NA
18.07.23,2023,7,18,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_6538,2,2,1,GG_j024,NO,YES,180,2,1,0,1,YES,YES,NO,NA
18.07.23,2023,7,18,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_6577,1,1,1,GG084,YES,YES,180,2,1,2,0,NO,NO,NO,NA
18.07.23,2023,7,18,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_6493,1,1,2,GG083,YES,YES,0,2,1,1,1,YES,NO,NO,NA
23.07.23,2023,7,23,Andenes,Whale Safari,Jan Hendrych,1,IMG_4913,4,1,1,GG050,YES,YES,180,2,1,1,1,NO,NO,NO,NA
23.07.23,2023,7,23,Andenes,Whale Safari,Jan Hendrych,1,IMG_4925,6,3,1,GG050,YES,YES,180,2,2,1,1,NO,NO,NO,NA
23.07.23,2023,7,23,Andenes,Whale Safari,Jan Hendrych,1,IMG_4890,2,2,1,GG066,YES,YES,180,2,1,2,0,YES,NO,YES,NA
23.07.23,2023,7,23,Andenes,Whale Safari,Jan Hendrych,1,IMG_5058,4,4,1,GG066,YES,YES,180,2,1,2,0,NO,NO,YES,NA
